"gene;AN;origin;antibiotic"
"Tetracycline_resistance_protein%2C_class_C;KJ696272.1;Agricultural_soil;TET"
"Tetracycline_resistance_protein%2C_class_C;KJ696273.1;Agricultural_soil;TET"
"Dihydrofolate_reductase_type_3;KJ696279.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696282.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696283.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696284.1;Agricultural_soil;TMP"
"SPBc2_prophage-derived_aminoglycoside_N(3')-acetyltransferase-like_protein_YokD;KJ696292.1;Agricultural_soil;GEN"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KJ696293.1;Agricultural_soil;GEN"
"Dihydrofolate_reductase_type_3;KJ696296.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696299.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696300.1;Agricultural_soil;TMP"
"Metallo-beta-lactamase_L1_type_3;KJ696301.1;Agricultural_soil;FOX"
"Dihydrofolate_reductase;KJ696308.1;Agricultural_soil;TMP"
"Extended-spectrum_beta-lactamase_PER-1;KJ696314.1;Agricultural_soil;PEN"
"Dihydrofolate_reductase_type_3;KJ696320.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696322.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696323.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696335.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696338.1;Agricultural_soil;TMP"
"Beta-lactamase;KJ696348.1;Agricultural_soil;PIP"
"Dihydrofolate_reductase;KJ696350.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696353.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696354.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696375.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696376.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696379.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696381.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696391.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696393.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696394.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696397.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696399.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696401.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696403.1;Agricultural_soil;TMP"
"Carbapenem-hydrolyzing_beta-lactamase_Sme-1;KJ696409.1;Agricultural_soil;PEN"
"Tetracycline_resistance_protein%2C_class_C;KJ696411.1;Agricultural_soil;TET"
"Dihydrofolate_reductase;KJ696416.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696418.1;Agricultural_soil;TMP"
"Tetracycline_resistance_protein%2C_class_C;KJ696425.1;Agricultural_soil;TET"
"Tetracycline_resistance_protein%2C_class_C;KJ696430.1;Agricultural_soil;TET"
"Dihydrofolate_reductase;KJ696431.1;Agricultural_soil;TMP"
"Tetracycline_resistance_protein%2C_class_C;KJ696436.1;Agricultural_soil;TGC"
"Dihydrofolate_reductase;KJ696442.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696448.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696468.1;Agricultural_soil;SXT"
"Dihydrofolate_reductase;KJ696470.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696472.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase_type_3;KJ696480.1;Agricultural_soil;TMP"
"Tetracycline_resistance_protein%2C_class_C;KJ696492.1;Agricultural_soil;TET"
"Tetracycline_resistance_protein%2C_class_C;KJ696493.1;Agricultural_soil;TET"
"Dihydrofolate_reductase;KJ696497.1;Agricultural_soil;TMP"
"D-alanine--D-alanine_ligase_B;KJ696500.1;Agricultural_soil;CYC"
"Dihydrofolate_reductase;KJ696503.1;Agricultural_soil;SXT"
"D-alanine--D-alanine_ligase_A;KJ696505.1;Agricultural_soil;CYC"
"Dihydrofolate_reductase_type_3;KJ696506.1;Agricultural_soil;SXT"
"Dihydrofolate_reductase;KJ696511.1;Agricultural_soil;SXT"
"Dihydrofolate_reductase_type_3;KJ696518.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696520.1;Agricultural_soil;TMP"
"Dihydrofolate_reductase;KJ696521.1;Agricultural_soil;TMP"
"Beta-lactamase_TEM;KU605819.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU605821.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU605824.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU605837.1;Preterm_infant_stool;AMC"
"Beta-lactamase_OXY-1;KU605846.1;Preterm_infant_stool;AMC"
"Beta-lactamase_SHV-1;KU605847.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU605848.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU605898.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU605899.1;Preterm_infant_stool;CAZ"
"D-alanyl-D-alanine_carboxypeptidase_DacC;KU605919.1;Preterm_infant_stool;PEN"
"Beta-lactamase_SHV-1;KU605921.1;Preterm_infant_stool;PIP"
"Tetracycline_resistance_protein%2C_class_B;KU605979.1;Preterm_infant_stool;TET"
"Beta-lactamase;KU605995.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU606003.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606004.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606014.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606030.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU606042.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606044.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606067.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU606072.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU606096.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU606100.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU606101.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU606137.1;Preterm_infant_stool;PIP"
"Beta-lactamase_OXY-1;KU606211.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU606237.1;Preterm_infant_stool;AMP"
"Beta-lactamase_OXY-2;KU606242.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606249.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606321.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU606324.1;Preterm_infant_stool;AMX"
"D-alanyl-D-alanine_carboxypeptidase_DacC;KU606326.1;Preterm_infant_stool;AMC"
"Beta-lactamase_SHV-1;KU606394.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU606395.1;Preterm_infant_stool;PIP"
"Beta-lactamase_TEM;KU606420.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU606425.1;Preterm_infant_stool;AMC"
"putative_peptidoglycan_D%2CD-transpeptidase_PenA;KU606462.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU606485.1;Preterm_infant_stool;AMP"
"Beta-lactamase_OXY-1;KU606489.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606494.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606499.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606500.1;Preterm_infant_stool;ATM"
"Beta-lactamase;KU606526.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU606533.1;Preterm_infant_stool;CAZ"
"Beta-lactamase_TEM;KU606537.1;Preterm_infant_stool;PEN"
"Beta-lactamase_TEM;KU606542.1;Preterm_infant_stool;PIP"
"Beta-lactamase_SHV-1;KU606562.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606564.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606570.1;Preterm_infant_stool;AMX"
"Beta-lactamase_SHV-1;KU606575.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU606585.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606643.1;Preterm_infant_stool;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU606656.1;Preterm_infant_stool;TET"
"D-alanyl-D-alanine_carboxypeptidase_DacB;KU606669.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU606673.1;Preterm_infant_stool;AMP"
"D-alanyl-D-alanine_carboxypeptidase_DacA;KU606697.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU606773.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU606783.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606824.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU606847.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU606870.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU606879.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU606886.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU606896.1;Preterm_infant_stool;PEN"
"Beta-lactamase_OXY-1;KU606908.1;Preterm_infant_stool;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU606927.1;Preterm_infant_stool;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU606935.1;Preterm_infant_stool;TET"
"Beta-lactamase_SHV-1;KU606942.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU606955.1;Preterm_infant_stool;AMX"
"Beta-lactamase_SHV-1;KU606965.1;Preterm_infant_stool;AMC"
"Beta-lactamase_SHV-1;KU607019.1;Preterm_infant_stool;PEN"
"Beta-lactamase_SHV-1;KU607031.1;Preterm_infant_stool;PIP"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;KU607042.1;Preterm_infant_stool;TET"
"Beta-lactamase;KU607059.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU607062.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU607088.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU607092.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU607100.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU607105.1;Preterm_infant_stool;ATM"
"Beta-lactamase_OXY-1;KU607107.1;Preterm_infant_stool;ATM"
"Chloramphenicol_acetyltransferase;KU607141.1;Preterm_infant_stool;CHL"
"Beta-lactamase;KU607157.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU607160.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU607182.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU607188.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU607197.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607207.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU607215.1;Preterm_infant_stool;PIP"
"Beta-lactamase_OXY-1;KU607236.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU607238.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU607243.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU607257.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU607281.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU607300.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU607301.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU607363.1;Preterm_infant_stool;CAZ"
"tetracycline_resistance_ribosomal_protection_protein_TetB(P);KU607462.1;Preterm_infant_stool;TET"
"tetracycline_efflux_MFS_transporter_TetA(P);KU607472.1;Preterm_infant_stool;TET"
"Beta-lactamase;KU607474.1;Preterm_infant_stool;AMP"
"Beta-lactamase_SHV-1;KU607476.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU607514.1;Preterm_infant_stool;AMC"
"Chloramphenicol_acetyltransferase;KU607541.1;Preterm_infant_stool;CHL"
"Beta-lactamase;KU607561.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU607568.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU607578.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU607583.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607584.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607588.1;Preterm_infant_stool;PEN"
"Tetracycline_repressor_protein_class_A_from_transposon_1721;KU607619.1;Preterm_infant_stool;TET"
"Beta-lactamase;KU607633.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU607672.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607673.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607674.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU607685.1;Preterm_infant_stool;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU607693.1;Preterm_infant_stool;TET"
"Beta-lactamase;KU607733.1;Preterm_infant_stool;AMP"
"Beta-lactamase_TEM;KU607756.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU607757.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU607761.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU607775.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU607800.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607803.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607810.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607811.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607814.1;Preterm_infant_stool;PEN"
"Beta-lactamase;KU607829.1;Preterm_infant_stool;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KU607844.1;Preterm_infant_stool;TET"
"Tetracycline_resistance_protein_TetO;KU607847.1;Preterm_infant_stool;TET"
"Beta-lactamase;KU607869.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU607878.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU607886.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU607954.1;Preterm_infant_stool;PEN"
"Tetracycline_resistance_protein_TetO;KU607965.1;Preterm_infant_stool;TET"
"D-alanyl-D-alanine_carboxypeptidase_DacC;KU607987.1;Preterm_infant_stool;AMP"
"D-alanyl-D-alanine_carboxypeptidase_DacA;KU608053.1;Preterm_infant_stool;CAZ"
"Beta-lactamase;KU608079.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU608085.1;Preterm_infant_stool;AMX"
"Beta-lactamase;KU608094.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU608095.1;Preterm_infant_stool;AMC"
"Beta-lactamase_SHV-1;KU608109.1;Preterm_infant_stool;FOX"
"Beta-lactamase;KU608123.1;Preterm_infant_stool;PEN"
"Beta-lactamase_SHV-1;KU608128.1;Preterm_infant_stool;PIP"
"Beta-lactamase;KU608132.1;Preterm_infant_stool;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KU608148.1;Preterm_infant_stool;TET"
"Beta-lactamase_1;KU608166.1;Preterm_infant_stool;AMP"
"Beta-lactamase;KU608201.1;Preterm_infant_stool;AMC"
"Beta-lactamase;KU608215.1;Preterm_infant_stool;AMC"
"ABC-F_type_ribosomal_protection_protein_Msr(E);MG585948.1;pharmaceutical_effluent;AZM"
"ABC-F_type_ribosomal_protection_protein_Msr(E);MG585949.1;pharmaceutical_effluent;AZM"
"ABC-F_type_ribosomal_protection_protein_Msr(E);MG585957.1;macrolide__polluted_river_sediment;AZM"
"Dihydropteroate_synthase;MG585967.1;antibiotics_polluted_stream_sediment;SMZ"
"Dihydropteroate_synthase;MG585970.1;antibiotics_polluted_stream_sediment;SMZ"
"Dihydrofolate_reductase_type_3;MG585976.1;stream_sediment;TMP"
"Dihydrofolate_reductase;MG585977.1;stream_sediment;TMP"
"Dihydrofolate_reductase;MG585978.1;stream_sediment;TMP"
"Dihydrofolate_reductase_type_1;MG585979.1;pharmaceutical_effluent;TMP"
"Dihydrofolate_reductase_type_1;MG585980.1;pharmaceutical_effluent;TMP"
"Dihydrofolate_reductase_type_1;MG585981.1;pharmaceutical_effluent;TMP"
"Dihydrofolate_reductase;MG585992.1;antibiotics_polluted_stream_sediment;TMP"
"Dihydrofolate_reductase;MG585995.1;antibiotics_polluted_stream_sediment;TMP"
"Tetracycline_resistance_protein%2C_class_C;MG586008.1;stream_sediment;OXY"
"Tetracycline_resistance_protein%2C_class_C;MG586012.1;pharmaceutical_effluent;OXY"
"Tetracycline_resistance_protein%2C_class_C;MG586013.1;pharmaceutical_effluent;OXY"
"Tetracycline_resistance_protein%2C_class_C;MG586020.1;antibiotics_polluted_stream_sediment;TET"
"Beta-lactamase_OXA-10;MG586023.1;stream_sediment;AMP"
"Tetracycline_resistance_protein%2C_class_C;MG586031.1;antibiotics_polluted_stream_sediment;TET"
"Tetracycline_resistance_protein%2C_class_C;MG586033.1;antibiotics_polluted_stream_sediment;OXY"
"Beta-lactamase;MG586034.1;antibiotics_polluted_stream_sediment;CTX"
"Extended-spectrum_beta-lactamase_PER-1;MG586035.1;antibiotics_polluted_stream_sediment;AMP"
"putative_beta-lactamase_YbxI;MG586036.1;antibiotics_polluted_stream_sediment;AMP"
"Metallo-beta-lactamase_L1_type_3;MG586038.1;antibiotics_polluted_stream_sediment;AMP"
"Beta-lactamase;MG586041.1;antibiotics_polluted_stream_sediment;AMP"
"Extended-spectrum_beta-lactamase_PER-1;MG586042.1;antibiotics_polluted_stream_sediment;AMP"
"Beta-lactamase_OXA-1;MG586043.1;antibiotics_polluted_stream_sediment;AMP"
"Metallo-beta-lactamase_L1_type_3;KU167035.1;agricultural_soil;AMX"
"Metallo-beta-lactamase_type_2;KU167036.1;agricultural_soil;AMX"
"Metallo-beta-lactamase_L1_type_3;KU167037.1;agricultural_soil;AMX"
"Metallo-beta-lactamase_L1_type_3;KU167038.1;field_soil;AMX"
"Metallo-beta-lactamase_L1_type_3;KU167039.1;field_soil;AMX"
"Metallo-beta-lactamase_L1_type_3;KU167042.1;field_soil;AMX"
"Tetracycline_resistance_protein%2C_class_C;KS307388.1;ocean;TET"
"Tetracycline_resistance_protein%2C_class_C;KS307491.1;ocean;TET"
"Dihydropteroate_synthase;KS307948.1;ocean;SDX"
"Dihydropteroate_synthase;KS307981.1;ocean;SDX"
"Dihydropteroate_synthase;KS307999.1;ocean;SDX"
"Dihydropteroate_synthase;KY705325.1;agricultural_soil;SMZ"
"Ribosomal_RNA_small_subunit_methyltransferase_A;KY705334.1;agricultural_soil;ERY"
"Metallo-beta-lactamase_L1_type_3;KY705336.1;agricultural_soil;MEM"
"Metallo-beta-lactamase_L1_type_3;KY705337.1;agricultural_soil;MEM"
"Aminoglycoside_3'-phosphotransferase;KY705354.1;agricultural_soil;KAN"
"Dihydropteroate_synthase;KY705355.1;agricultural_soil;SMZ"
"Beta-lactamase_OXA-1;MG739504.1;river;AMP"
"putative_beta-lactamase_YbxI;MG739505.1;river;AMP"
"Beta-lactamase;MG739508.1;river;AMP"
"Beta-lactamase;MG739509.1;river;AMP"
"Beta-lactamase_Toho-1;MG739510.1;river;AMP"
"Metallo-beta-lactamase_type_2;MN017285.1;hospital_effluent;AMP"
"Metallo-beta-lactamase_L1_type_3;MN017297.1;hospital_effluent;AMP"
"Metallo-beta-lactamase_L1_type_3;MN017293.1;hospital_effluent;AMP"
"Metallo-beta-lactamase_L1_type_3;MN017298.1;hospital_effluent;AMP"
"Beta-lactamase;JM427352.1;gull_gut;PEN"
"Beta-lactamase;JM427353.1;gull_gut;PEN"
"Beta-lactamase;JM427368.1;gull_gut;PEN"
"Beta-lactamase;JM427375.1;gull_gut;PEN"
"Tetracycline_repressor_protein_class_A_from_transposon_1721;JM427605.1;gull_gut;TET"
"Beta-lactamase;JM427612.1;gull_gut;PEN"
"Beta-lactamase;JM427660.1;gull_gut;PEN"
"Beta-lactamase;JM427694.1;gull_gut;PEN"
"Beta-lactamase;JM426737.1;gull_gut;AMP"
"Beta-lactamase;JM426738.1;gull_gut;AMP"
"Beta-lactamase_TEM;JM426989.1;gull_gut;AMP"
"Tetracycline_resistance_protein_TetM_from_transposon_TnFO1;JM427068.1;gull_gut;TET"
"Tetracycline_resistance_protein_TetO;JM427070.1;gull_gut;TET"
"Tetracycline_resistance_protein_TetO;JM427071.1;gull_gut;TET"
"Aminoglycoside_N(6')-acetyltransferase_type_1;JF924866.1;soil;KAN"
"Aminoglycoside_N(6')-acetyltransferase_type_1;JF924867.1;soil;KAN"
"Gentamicin_3-N-acetyltransferase;JF924870.1;soil;GEN"
"Dihydrofolate_reductase;JF924883.1;soil;TMP"
"Dihydrofolate_reductase;JF924884.1;soil;TMP"
"Dihydrofolate_reductase;JF924886.1;soil;TMP"
"Dihydrofolate_reductase_type_3;JF924887.1;soil;TMP"
"Dihydrofolate_reductase;JF924889.1;soil;TMP"
"Dihydrofolate_reductase;JF924890.1;soil;TMP"
"Dihydrofolate_reductase_type_3;JF924891.1;soil;TMP"
"Dihydrofolate_reductase;JF924893.1;soil;TMP"
"Dihydrofolate_reductase_type_3;JF924899.1;soil;TMP"
"Tetracycline_resistance_protein%2C_class_C;JF924903.1;soil;TET"
"Beta-lactamase_OXA-1;MN340011.1;wastewater+triclosan;CAR"
"Beta-lactamase_CARB-6;MN340013.1;wastewater+triclosan;CAR"
"Streptomycin_3''-adenylyltransferase;MN340016.1;wastewater+triclosan;SPT"
"Tetracycline_resistance_protein%2C_class_C;MN340018.1;wastewater+triclosan;TET"
"Chloramphenicol_acetyltransferase_2;KX125106.1;human_gut;CHL"
"Chloramphenicol_acetyltransferase;KX125107.1;human_gut;CHL"
"D-alanine--D-alanine_ligase;KX125115.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_A;KX125120.1;human_gut;CYC"
"D-alanine--D-alanine_ligase;KX125132.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_A;KX125145.1;human_gut;CYC"
"D-alanine--D-alanine_ligase;KX125150.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_B;KX125153.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_B;KX125154.1;human_gut;CYC"
"D-alanine--D-alanine_ligase;KX125158.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_A;KX125160.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_B;KX125161.1;human_gut;CYC"
"Vancomycin_B-type_resistance_protein_VanB;KX125163.1;human_gut;CYC"
"D-alanine--D-alanine_ligase;KX125165.1;human_gut;CYC"
"D-alanine--D-alanine_ligase_A;KX125168.1;human_gut;CYC"
"putative_beta-lactamase_YbxI;KX125206.1;human_gut;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KX125214.1;human_gut;TET"
"Dihydrofolate_reductase;KX125230.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125231.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125234.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125238.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125241.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125244.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125245.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125252.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125255.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125256.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125262.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125265.1;human_gut;TMP"
"Dihydrofolate_reductase;KX125266.1;human_gut;TMP"
"Dihydrofolate_reductase_type_3;KX125268.1;human_gut;TMP"
"Beta-lactamase;KX125271.1;newborn_gut;ATM"
"Beta-lactamase;KX125309.1;newborn_gut;TZP"
"Beta-lactamase;KX125358.1;newborn_gut;PIP"
"Beta-lactamase_OXY-1;KX125365.1;newborn_gut;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KX125378.1;newborn_gut;TET"
"Dihydrofolate_reductase;KX125381.1;newborn_gut;SXT"
"Dihydrofolate_reductase;KX125387.1;newborn_gut;SXT"
"Dihydrofolate_reductase;KX125394.1;newborn_gut;TMP"
"Dihydrofolate_reductase;KX125395.1;newborn_gut;TMP"
"Dihydrofolate_reductase;KX125399.1;newborn_gut;TMP"
"Dihydrofolate_reductase;KX125401.1;newborn_gut;TMP"
"Dihydrofolate_reductase;KX125412.1;newborn_gut;TMP"
"Dihydrofolate_reductase;KX125413.1;newborn_gut;TMP"
"D-alanine--D-alanine_ligase;KX125417.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase;KX125418.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase_A;KX125420.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase;KX125423.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase;KX125427.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase;KX125432.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase;KX125433.1;newborn_gut;CYC"
"D-alanine--D-alanine_ligase;KX125436.1;newborn_gut;CYC"
"Beta-lactamase;KX125444.1;newborn_gut;PEN"
"Beta-lactamase_SHV-1;KX125445.1;newborn_gut;PEN"
"Beta-lactamase_1;KX125446.1;newborn_gut;PEN"
"Beta-lactamase_1;KX125463.1;newborn_gut;PIP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KX125465.1;newborn_gut;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(32);KX125466.1;newborn_gut;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KX125467.1;newborn_gut;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KX125470.1;newborn_gut;TET"
"Dihydrofolate_reductase;KX125477.1;newborn_gut;TMP"
"Dihydrofolate_reductase;KX125483.1;newborn_gut;TMP"
"Chloramphenicol_acetyltransferase_3;KX125487.1;newborn_gut;CHL"
"D-alanine--D-alanine_ligase;KX125493.1;newborn_gut;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KX125494.1;newborn_gut;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KX125495.1;newborn_gut;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(32);KX125497.1;newborn_gut;TET"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KX125499.1;newborn_gut;TET"
"Dihydrofolate_reductase;KX125510.1;newborn_gut;TMP"
"Beta-lactamase;KX125511.1;newborn_gut;ATM"
"Beta-lactamase;KX125523.1;newborn_gut;CTX"
"Beta-lactamase;KX125529.1;newborn_gut;FOX"
"D-alanine--D-alanine_ligase;KX125541.1;newborn_gut;CYC"
