gmgc_id;family;ARG-ANNOT;CARD;NCBI;ResFinder;ResFinderFG
GMGC10.050_566_780.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.050_616_616.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.050_632_570.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.050_634_218.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.050_642_461.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.050_681_996.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.050_682_650.EMRA;Multidrug_efflux;0;1;0;0;0
GMGC10.050_687_620.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.050_714_558.ERMX;MLS;1;1;1;1;0
GMGC10.050_750_242.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.050_803_876.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.050_808_269.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.050_859_921.FOLA;Sulfonamide/trimethoprim;1;1;1;1;0
GMGC10.050_902_637.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.050_928_960.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.050_941_258.ERMX;MLS;1;1;1;1;0
GMGC10.050_941_850.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.050_953_207.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.050_954_304.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.050_954_774.EVGS;Multidrug_efflux;0;1;0;0;0
GMGC10.050_957_272.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.050_964_281.ERMX;MLS;1;1;1;1;0
GMGC10.050_985_513.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_030_447.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_030_657.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_051_494.MDTA;Multidrug_efflux;0;1;0;0;0
GMGC10.051_067_482.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_083_436.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_145_530.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.051_164_837.UNKNOWN;blactamase;1;1;1;0;1
GMGC10.051_183_678.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_216_617.CAT;phenicol;1;1;1;1;1
GMGC10.051_249_049.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.051_282_983.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_302_435.CAT;phenicol;0;0;0;0;1
GMGC10.051_321_366.UNKNOWN;cycline;1;1;1;1;0
GMGC10.051_349_204.UNKNOWN;aminoside;0;0;0;0;1
GMGC10.051_383_792.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_391_031.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_403_167.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.051_425_524.EMRB;cycline;0;1;0;0;0
GMGC10.051_428_618.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.051_430_439.UGD;peptide;0;1;0;0;0
GMGC10.051_437_766.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.051_471_042.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.051_488_036.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_508_395.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_513_280.UNKNOWN;phenicol;0;0;0;0;1
GMGC10.051_568_875.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_584_052.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_619_652.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_623_833.UNKNOWN;MLS;1;1;1;1;0
GMGC10.051_636_942.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_653_247.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_665_094.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.051_685_718.UNKNOWN;blactamase;1;1;1;1;0
GMGC10.051_686_660.DACF;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.051_688_306.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_709_927.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_737_196.UNKNOWN;MLS;1;1;0;1;0
GMGC10.051_740_154.ERMA;MLS;0;1;1;0;0
GMGC10.051_741_046.AADA;aminoside;1;1;1;1;1
GMGC10.051_741_552.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_751_913.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_753_797.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_760_868.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_770_849.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_788_599.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_813_537.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_826_864.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.051_828_843.ILES;mupirocin;0;1;0;0;0
GMGC10.051_843_485.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_905_784.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_907_201.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_956_170.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.051_967_599.ILES;mupirocin;0;1;0;0;0
GMGC10.051_967_838.MEFE;MLS;0;1;0;0;0
GMGC10.051_977_367.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.051_996_563.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.052_026_196.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_037_646.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_045_545.UNKNOWN;blactamase;0;0;1;0;0
GMGC10.052_050_534.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_057_586.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_059_360.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_070_893.CAT;phenicol;0;0;0;0;1
GMGC10.052_071_927.CAT;phenicol;0;0;0;0;1
GMGC10.052_077_011.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_084_913.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_099_116.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_104_308.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_106_513.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_106_722.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_137_656.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.052_149_217.UNKNOWN;blactamase;1;1;1;0;1
GMGC10.052_154_279.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_158_234.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_184_000.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_188_244.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_191_467.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_193_535.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_204_815.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_209_451.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_209_616.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_243_580.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_243_581.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_243_582.DDL;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_243_583.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_243_615.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_244_065.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_246_619.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_251_133.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_251_134.VANX;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_251_628.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_262_045.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_263_187.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_284_729.ILES;mupirocin;0;1;0;0;0
GMGC10.052_292_545.MDTO;Multidrug_efflux;0;1;0;0;0
GMGC10.052_293_769.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_294_088.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_298_900.LSA;MLS;0;0;1;1;0
GMGC10.052_310_532.UNKNOWN;blactamase;0;1;1;1;1
GMGC10.052_333_061.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_339_314.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_343_019.ERMX;MLS;1;1;1;1;0
GMGC10.052_375_802.VANYB;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.052_380_611.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_393_877.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_396_455.NIMA;nitroimidazole;1;0;1;1;0
GMGC10.052_397_742.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_402_626.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_442_688.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_452_182.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_453_340.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_460_672.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_476_273.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_488_862.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_495_110.AADK;aminoside;0;0;1;1;0
GMGC10.052_505_207.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_518_761.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_519_050.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_521_349.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_522_884.CAT;phenicol;1;1;1;1;1
GMGC10.052_525_940.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_526_242.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.052_530_665.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_535_343.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_542_901.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_573_948.UNKNOWN;nitroimidazole;1;0;1;0;0
GMGC10.052_574_322.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_574_776.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_578_286.TETA;cycline;1;1;1;1;1
GMGC10.052_580_468.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.052_632_885.TETA;cycline;1;0;1;1;0
GMGC10.052_666_786.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_763_659.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_765_984.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_795_174.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.052_801_224.HNS;Multidrug_efflux;0;1;0;0;0
GMGC10.052_815_873.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_820_140.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_820_865.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.052_833_653.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_840_626.UNKNOWN;nitroimidazole;1;0;1;1;0
GMGC10.052_850_319.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_855_046.CAT;phenicol;1;1;1;1;1
GMGC10.052_872_849.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_873_406.UNKNOWN;aminoside;1;1;1;1;0
GMGC10.052_896_304.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_947_538.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.052_963_931.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.053_000_871.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_003_533.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_016_933.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_017_895.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.053_068_961.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_132_177.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_200_813.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_231_107.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_250_235.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_281_364.AMPC;blactamase;1;1;1;1;1
GMGC10.053_308_643.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_324_793.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_338_061.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.053_377_635.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.053_401_778.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_418_447.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_432_601.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_452_323.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_487_158.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_497_375.CAT;phenicol;1;1;1;1;1
GMGC10.053_502_492.GADW;Multidrug_efflux;0;1;0;0;0
GMGC10.053_518_929.TETA;cycline;1;1;1;1;1
GMGC10.053_539_962.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_541_104.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_578_764.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_607_931.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_626_731.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_634_114.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_651_777.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_651_962.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_703_096.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.053_710_182.YYAR;nucleoside;1;1;0;0;0
GMGC10.053_710_182.YYAR;streptothricin;0;0;1;0;0
GMGC10.053_713_257.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_735_693.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_739_210.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_750_220.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_750_984.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_757_883.FOLA;Sulfonamide/trimethoprim;1;0;1;1;0
GMGC10.053_780_602.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_801_695.UNKNOWN;blactamase;1;1;1;1;0
GMGC10.053_857_512.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_860_931.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.053_868_146.ILES;mupirocin;0;1;0;0;0
GMGC10.053_895_043.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_895_666.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_934_675.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.053_943_752.GADW;Multidrug_efflux;0;1;0;0;0
GMGC10.053_962_923.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.053_998_695.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_038_054.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_038_914.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_043_153.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_062_071.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_086_194.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_092_934.TETP;cycline;1;1;1;1;0
GMGC10.054_105_342.UNKNOWN;cycline;1;1;1;1;1
GMGC10.054_112_137.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_121_798.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_125_725.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_141_165.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.054_152_059.CAT;phenicol;0;0;0;0;1
GMGC10.054_165_833.CAT;phenicol;1;1;1;1;0
GMGC10.054_170_494.UNKNOWN;MLS;1;1;1;1;0
GMGC10.054_193_233.ILES;mupirocin;0;1;0;0;0
GMGC10.054_204_696.TETP;cycline;1;1;1;1;0
GMGC10.054_212_384.LPIA;peptide;0;1;0;0;0
GMGC10.054_215_360.AACA7;aminoside;0;0;0;0;1
GMGC10.054_215_958.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_221_232.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_221_371.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_222_728.FOSB;fosfomycin;1;1;1;1;0
GMGC10.054_223_532.FOLA;Sulfonamide/trimethoprim;1;1;1;1;0
GMGC10.054_227_267.UNKNOWN;cycline;1;1;0;0;0
GMGC10.054_233_080.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_243_010.MARA;Multidrug_efflux;0;1;0;0;0
GMGC10.054_247_683.CAT;phenicol;0;0;0;0;1
GMGC10.054_251_570.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_260_944.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.054_276_586.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_277_097.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_280_868.MDLA;cycline;0;1;1;1;0
GMGC10.054_291_156.VANZ;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.054_292_690.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.054_292_691.DDL;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.054_295_373.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_297_047.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_307_183.CAT;phenicol;0;0;0;0;1
GMGC10.054_320_587.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_322_151.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_351_401.NIMA;nitroimidazole;1;0;1;1;0
GMGC10.054_385_917.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_400_198.LSA;MLS;1;1;1;1;0
GMGC10.054_412_431.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_415_784.LSA;MLS;1;1;1;1;0
GMGC10.054_416_533.UNKNOWN;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.054_417_639.RPOB;rifampicin;0;1;0;0;0
GMGC10.054_428_062.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_455_551.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_458_818.UNKNOWN;MLS;1;1;1;1;0
GMGC10.054_463_051.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_487_833.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_489_482.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_522_273.DDL;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.054_522_274.LDHA;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.054_527_970.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_549_858.ILES;mupirocin;0;1;0;0;0
GMGC10.054_582_434.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_606_433.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_614_221.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_629_957.CAT;phenicol;1;1;1;1;1
GMGC10.054_631_647.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_642_263.EVGA;Multidrug_efflux;0;1;0;0;0
GMGC10.054_678_768.ERMX;MLS;1;1;1;1;0
GMGC10.054_687_264.RPOB;rifampicin;0;1;0;0;0
GMGC10.054_702_927.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_709_078.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_713_326.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_717_880.CAT;phenicol;1;1;0;1;1
GMGC10.054_742_327.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_747_486.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_750_988.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_763_907.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_766_759.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_768_768.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_776_389.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_785_898.KDPE;aminoside;0;1;0;0;0
GMGC10.054_786_068.MDTH;Multidrug_efflux;0;1;0;0;0
GMGC10.054_788_502.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_812_304.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.054_822_879.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_838_876.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_855_608.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_857_614.UNKNOWN;MLS;1;1;1;1;0
GMGC10.054_862_217.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_906_355.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_906_842.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.054_913_987.RPOB;rifampicin;0;1;0;0;0
GMGC10.054_926_330.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_931_765.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.054_941_267.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_958_655.MURF;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_968_485.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_982_022.SCLAV_1890;MLS;1;1;1;1;0
GMGC10.054_987_504.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_989_898.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.054_997_620.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_007_893.TETP;cycline;0;0;0;0;1
GMGC10.055_008_618.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_026_211.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_033_108.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_059_707.ERMX;MLS;1;1;1;1;0
GMGC10.055_097_497.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_103_433.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.055_116_875.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_122_323.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_127_397.UNKNOWN;blactamase;0;0;0;0;1
GMGC10.055_136_659.UNKNOWN;blactamase;1;1;1;1;0
GMGC10.055_140_522.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_149_064.UNKNOWN;MLS;1;1;1;1;0
GMGC10.055_154_736.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_188_676.ALR;Glycopeptide/Cycloserine;0;0;1;0;0
GMGC10.055_200_693.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_209_834.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_216_248.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_237_121.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_274_912.SCLAV_1890;MLS;1;1;1;1;0
GMGC10.055_294_092.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_320_185.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_321_235.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_321_391.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_323_569.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_339_842.MEXE;Multidrug_efflux;1;1;1;1;0
GMGC10.055_340_411.FOSB;fosfomycin;1;1;1;1;0
GMGC10.055_340_751.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.055_341_508.MDTI;Multidrug_efflux;0;1;0;0;0
GMGC10.055_342_794.FOLA;Sulfonamide/trimethoprim;0;0;0;0;1
GMGC10.055_361_217.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
GMGC10.055_363_137.MRDA;blactam_non_enz;1;0;0;0;0
GMGC10.055_364_379.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.055_364_439.TETR;cycline;0;0;0;0;1
GMGC10.055_367_866.NORA;quinolone;1;1;0;0;0
GMGC10.055_370_962.ARLS;Multidrug_efflux;0;1;0;0;0
GMGC10.055_371_535.LMRS;Multidrug_efflux;0;1;0;0;0
GMGC10.055_378_794.RPOB;rifampicin;0;1;0;0;0
GMGC10.055_379_400.CRP;Multidrug_efflux;0;1;0;0;0
GMGC10.055_380_987.UGD;peptide;0;1;0;0;0
GMGC10.055_381_048.EMRR;Multidrug_efflux;0;1;0;0;0
GMGC10.055_381_599.DDL;Glycopeptide/Cycloserine;0;0;0;0;1
